id,survey_type,province,city,county,gender,nationality,religion,religion_freq,edu,edu_status,income,political,floor_area,property_0,property_1,property_2,property_3,property_4,property_5,property_6,property_7,property_8,height_cm,weight_jin,health,health_problem,depression,hukou,hukou_loc,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_2,leisure_3,leisure_4,leisure_5,leisure_6,leisure_7,leisure_8,leisure_9,leisure_10,leisure_11,leisure_12,socialize,relax,learn,social_neighbor,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,work_exper,work_status,work_yr,work_type,work_manage,insur_1,insur_2,insur_3,insur_4,family_income,family_m,family_status,house,car,invest_0,invest_1,invest_2,invest_3,invest_4,invest_5,invest_6,invest_7,invest_8,son,daughter,minor_child,marital,s_edu,s_political,s_hukou,s_income,s_work_exper,s_work_status,s_work_type,f_edu,f_political,f_work_14,m_edu,m_political,m_work_14,status_peer,status_3_before,view,inc_ability,inc_exp,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_9,trust_10,trust_11,trust_12,trust_13,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9,survey_year,survey_hour,survey_week_day,age,has_edu_yer,edu_age,s_age,f_age,m_age,marital_1st_age,marital_now_age,if_exp_inc
3352,2,23,68,108,1,1.0,0.0,4.0,3.0,2.0,1000.0,1.0,80.0,0,0,0,1,0,0,0,0,0,157,86,4.0,4.0,5.0,1,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,1.0,7.0,1.0,5.0,5.0,5.0,5.0,1.0,4,-1.0,15.328795811518324,-1.0,-1.0,1.0,1.0,2.0,2.0,25000.0,3.0,4.0,1.0,2.0,0,1,0,0,0,0,0,0,0,4.0,4.0,0.0,3,1.0,1.0,1.0,1000.0,4.0,-1.0,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0,20000.0,5.0,5.0,4.0,5.0,5.0,-1.0,4.0,-1.0,4.0,-1.0,4.0,-1.0,1.0,5.0,70.0,70.0,60.0,69.30834283542379,60.0,60.0,70.0,70.0,75.0,2015,7,3,79,0,0.0,75.0,115.0,111.0,21.0,21.0,0
3353,1,4,7,17,2,1.0,1.0,1.0,12.0,4.0,50000.0,4.0,90.0,0,1,0,0,0,0,0,0,0,170,146,4.0,4.0,5.0,5,1.0,4.0,2.0,1.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,5.0,5.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5,-1.0,15.328795811518324,-1.0,-1.0,1.0,1.0,2.0,2.0,100000.0,2.0,3.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,3,6.0,1.0,5.0,40000.0,5.0,-1.0,-1.0,3.0,4.0,1.0,3.0,4.0,1.0,1.0,2.0,5.0,2.0,60000.0,3.0,3.0,-1.0,-1.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-1.0,3.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,2015,21,1,61,1,21.0,64.0,85.0,0.0,25.0,25.0,0
3354,1,1,1,2,2,3.0,1.0,1.0,10.0,4.0,100000.0,1.0,130.0,0,1,0,0,0,0,0,0,0,162,51,5.0,5.0,5.0,2,3.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0,2.0,1.0,4.0,3.0,2.0,4.0,1.0,4.0,5.0,1.0,1.0,4.0,3.0,-1.0,-1.0,5.0,3.0,5.0,6.0,4.0,5.0,1,3.0,20.0,-1.0,-1.0,1.0,2.0,2.0,2.0,100000.0,1.0,3.0,1.0,1.0,0,0,1,1,1,0,0,0,0,0.0,0.0,-1.0,1,-1.0,-1.0,-1.0,30662.25072738773,-1.0,-1.0,-1.0,5.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,3.0,2.0,200000.0,4.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,2015,17,0,42,1,22.0,0.0,70.0,67.0,0.0,0.0,0
3355,1,4,7,14,2,1.0,1.0,1.0,10.0,4.0,200000.0,1.0,40.0,0,0,0,0,0,0,0,0,1,159,80,4.0,5.0,2.0,2,3.0,1.0,3.0,3.0,5.0,5.0,1.0,1.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,5.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,6.0,2.0,7.0,1.0,7.0,5.0,1,8.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0,400000.0,2.0,3.0,0.0,2.0,0,1,0,0,0,0,0,0,0,0.0,0.0,-1.0,2,10.0,1.0,2.0,130000.0,1.0,3.0,1.0,-1.0,1.0,-1.0,6.0,1.0,15.0,1.0,1.0,2.0,2.0,300000.0,4.0,4.0,-1.0,-1.0,5.0,3.0,2.0,3.0,3.0,4.0,-1.0,4.0,2.0,2.0,80.0,80.0,50.0,70.0,70.0,100.0,50.0,100.0,80.0,2015,13,3,22,1,21.0,31.0,49.0,50.0,0.0,0.0,0
3356,2,22,67,107,1,1.0,1.0,1.0,4.0,4.0,5000.0,1.0,100.0,0,1,1,0,0,0,0,0,0,168,140,3.0,1.0,4.0,1,1.0,3.0,2.0,2.0,5.0,3.0,1.0,1.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,4.0,5.0,4.0,1.0,5.0,5.0,3.0,1.0,2.0,2.0,2.0,5.0,6.0,4.0,4.0,2,-1.0,15.328795811518324,-1.0,-1.0,1.0,2.0,2.0,2.0,10000.0,2.0,3.0,1.0,2.0,0,1,0,0,0,0,0,0,0,1.0,1.0,1.0,3,4.0,4.0,1.0,4000.0,3.0,-1.0,-1.0,4.0,4.0,3.0,1.0,1.0,2.0,3.0,2.0,4.0,3.0,30000.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,4.0,2.0,4.0,-1.0,4.0,2.0,4.0,85.0,95.0,80.0,80.0,80.0,80.0,90.0,80.0,90.0,2015,9,6,45,1,16.0,44.0,69.0,67.0,23.0,23.0,0
3357,2,29,82,124,1,1.0,1.0,1.0,6.0,4.0,2000.0,4.0,60.0,0,1,0,0,0,0,0,0,0,170,110,2.0,3.0,3.0,1,1.0,3.0,1.0,4.0,5.0,1.0,1.0,1.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0,5.0,1.0,3.0,3.0,5.0,7.0,2.0,3,-1.0,15.328795811518324,-1.0,-1.0,1.0,2.0,2.0,2.0,2000.0,1.0,2.0,1.0,2.0,0,1,0,0,0,0,0,0,0,1.0,1.0,0.0,3,4.0,1.0,1.0,0.0,4.0,-1.0,-1.0,3.0,1.0,-1.0,1.0,1.0,2.0,3.0,1.0,4.0,3.0,10000.0,5.0,5.0,5.0,5.0,5.0,-1.0,5.0,4.0,4.0,-1.0,-1.0,-1.0,3.0,5.0,100.0,100.0,80.0,80.0,70.0,80.0,90.0,70.0,90.0,2015,11,2,52,1,17.0,48.0,98.0,97.0,19.0,19.0,0
3358,1,13,37,68,2,1.0,1.0,1.0,4.0,4.0,21600.0,4.0,100.0,0,0,0,0,0,1,0,0,0,156,120,2.0,5.0,5.0,5,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,5.0,5.0,4.0,2.0,2.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,2.0,5.0,5.0,1.0,4.0,4.0,3.0,-1.0,2.0,5,-1.0,15.328795811518324,-1.0,-1.0,1.0,1.0,2.0,2.0,50000.0,2.0,2.0,1.0,2.0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,3,14.0,4.0,2.0,50000.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,2.0,5.0,2.0,30000.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,80.0,80.0,80.0,80.0,90.0,90.0,85.0,85.0,90.0,2015,16,3,61,0,0.0,62.0,0.0,0.0,25.0,25.0,0
3359,1,16,44,75,1,1.0,0.0,1.0,6.0,4.0,15000.0,1.0,40.0,0,0,0,0,0,0,0,0,1,176,130,4.0,4.0,4.0,1,3.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,5.0,5.0,5.0,2.0,5.0,4.0,7.0,7.0,1.0,4.0,1.0,1.0,-1.0,1.0,5,-1.0,15.328795811518324,-1.0,-1.0,2.0,2.0,2.0,2.0,20000.0,4.0,1.0,1.0,2.0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,6,-1.0,-1.0,-1.0,30662.25072738773,-1.0,-1.0,-1.0,4.0,1.0,8.0,1.0,1.0,12.0,3.0,1.0,3.0,3.0,72466.43897578958,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,50.0,60.0,60.0,50.0,100.0,60.0,50.0,70.0,100.0,2015,15,3,43,0,0.0,0.0,73.0,70.0,26.0,0.0,0
3360,1,10,25,47,2,1.0,1.0,1.0,3.0,2.0,0.0,1.0,90.0,0,0,0,1,0,0,0,0,0,155,120,3.0,3.0,3.0,1,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,2.0,4.0,1.0,4.0,7.0,1.0,4.0,2.0,2.0,2.0,2.0,4,-1.0,15.328795811518324,-1.0,-1.0,1.0,2.0,2.0,2.0,10000.0,4.0,2.0,1.0,2.0,0,1,0,0,0,0,0,0,0,2.0,1.0,0.0,7,-1.0,-1.0,-1.0,30662.25072738773,-1.0,-1.0,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,10000.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,5.0,90.0,80.0,70.0,80.0,60.0,60.0,60.0,80.0,80.0,2015,17,6,71,0,0.0,0.0,0.0,0.0,21.0,0.0,0
3361,1,15,43,74,1,1.0,1.0,1.0,10.0,4.0,120000.0,4.0,220.0,0,1,1,0,0,0,0,0,0,173,150,4.0,4.0,4.0,2,1.0,2.0,2.0,2.0,4.0,5.0,2.0,1.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,5.0,1.0,4.0,5.0,4.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,3.0,1,1.0,13.0,1.0,1.0,1.0,1.0,2.0,1.0,150000.0,3.0,4.0,3.0,1.0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,3,10.0,1.0,2.0,50000.0,1.0,3.0,1.0,1.0,1.0,12.0,1.0,1.0,11.0,1.0,2.0,4.0,1.0,1000000.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,-1.0,-1.0,3.0,4.0,90.0,80.0,70.0,80.0,80.0,80.0,70.0,80.0,70.0,2015,15,6,50,1,22.0,50.0,96.0,0.0,25.0,25.0,0
3362,2,17,49,82,1,1.0,1.0,1.0,6.0,4.0,5000.0,1.0,150.0,0,1,0,0,0,0,0,0,0,168,130,4.0,4.0,4.0,1,1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,1.0,6.0,6.0,1.0,3.0,1.0,1.0,2.0,1.0,3,-1.0,15.328795811518324,-1.0,-1.0,1.0,1.0,2.0,2.0,5000.0,3.0,1.0,1.0,2.0,0,1,0,0,0,0,0,0,0,0.0,0.0,-1.0,6,-1.0,-1.0,-1.0,30662.25072738773,-1.0,-1.0,-1.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,10000.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,2.0,4.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,2015,16,1,55,0,0.0,0.0,0.0,87.0,0.0,0.0,0
3363,2,31,88,133,1,1.0,1.0,1.0,4.0,2.0,30000.0,1.0,87.0,0,1,1,0,0,0,0,0,0,178,130,3.0,3.0,2.0,1,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,4.0,4.0,2.0,3.0,3.0,2.0,4.0,5.0,3.0,6.0,1.0,3,-1.0,15.328795811518324,-1.0,-1.0,1.0,1.0,2.0,2.0,60000.0,3.0,3.0,2.0,2.0,0,1,0,0,0,0,0,0,0,2.0,0.0,0.0,3,1.0,1.0,1.0,20000.0,3.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,2.0,2.0,4.0,2.0,50000.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,70.0,50.0,50.0,70.0,60.0,70.0,70.0,50.0,50.0,2015,11,1,61,1,12.0,60.0,0.0,0.0,0.0,0.0,0
3364,2,3,6,13,1,1.0,1.0,1.0,3.0,4.0,20000.0,1.0,100.0,0,1,1,0,0,0,0,0,0,167,127,3.0,3.0,3.0,1,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,5.0,4.0,5.0,2.0,3,-1.0,15.328795811518324,-1.0,-1.0,1.0,1.0,2.0,2.0,30000.0,2.0,3.0,2.0,2.0,0,1,0,0,0,0,0,0,0,2.0,1.0,0.0,3,1.0,1.0,1.0,10000.0,4.0,-1.0,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,50000.0,5.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,5.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,2015,13,4,64,1,16.0,62.0,77.0,74.0,21.0,21.0,0
3365,2,31,87,131,2,1.0,1.0,1.0,3.0,2.0,0.0,1.0,57.0,0,1,1,0,0,0,0,0,0,175,150,2.0,1.0,2.0,1,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,5.0,5.0,5.0,5.0,4.0,5.0,2.0,5.0,5.0,5.0,5.0,2.0,4.0,1.0,2.0,7.0,1.0,4.0,5.0,2.0,6.0,3.0,3,-1.0,15.328795811518324,-1.0,-1.0,2.0,1.0,2.0,2.0,20000.0,4.0,1.0,1.0,2.0,0,1,0,0,0,0,0,0,0,3.0,0.0,0.0,3,3.0,1.0,1.0,20000.0,3.0,-1.0,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,10000.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,5.0,80.0,50.0,0.0,70.0,80.0,60.0,0.0,100.0,100.0,2015,7,6,58,0,0.0,62.0,95.0,95.0,17.0,17.0,0
3366,2,10,28,51,1,1.0,1.0,1.0,3.0,4.0,2830.0,1.0,100.0,0,0,0,1,0,0,0,0,0,174,140,2.0,2.0,4.0,1,1.0,5.0,5.0,5.0,1.0,5.0,5.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,1.0,3.0,7.0,1.0,4.0,3.0,1.0,2.0,1.0,2,-1.0,15.328795811518324,-1.0,-1.0,1.0,2.0,-1.0,-1.0,5660.0,2.0,2.0,1.0,2.0,0,1,0,0,0,0,0,0,0,2.0,1.0,0.0,3,3.0,1.0,1.0,2830.0,3.0,-1.0,-1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,4.0,2.0,10000.0,5.0,5.0,5.0,5.0,5.0,-1.0,4.0,4.0,-1.0,-1.0,-1.0,-1.0,1.0,4.0,100.0,60.0,90.0,100.0,100.0,60.0,60.0,100.0,100.0,2015,13,1,70,1,13.0,70.0,100.0,94.0,22.0,22.0,0
3367,1,19,56,90,2,1.0,1.0,1.0,12.0,4.0,40000.0,4.0,65.0,0,0,0,0,1,0,0,0,0,160,85,3.0,5.0,3.0,4,1.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,1.0,5.0,5.0,1.0,3.0,3.0,3.0,7.0,3.0,2.0,4.0,5.0,5.0,5.0,5.0,1,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,100000.0,3.0,2.0,1.0,2.0,0,1,0,0,0,0,0,0,0,0.0,0.0,-1.0,1,-1.0,-1.0,-1.0,30662.25072738773,-1.0,-1.0,-1.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,75000.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,-1.0,4.0,3.0,2.0,90.0,60.0,60.0,80.0,80.0,80.0,80.0,70.0,70.0,2015,15,6,25,1,23.0,0.0,50.0,48.0,0.0,0.0,0
3368,1,26,74,114,2,8.0,1.0,1.0,4.0,4.0,18000.0,1.0,90.0,0,0,0,0,0,0,0,0,1,160,95,4.0,3.0,4.0,1,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,3.0,5.0,5.0,5.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,1.0,5.0,4.0,2.0,2.0,4.0,3.0,5.0,1.0,1,3.0,15.328795811518324,1.0,3.0,1.0,1.0,2.0,2.0,38000.0,5.0,3.0,1.0,2.0,0,1,0,0,0,0,0,0,0,0.0,4.0,3.0,3,4.0,1.0,1.0,20000.0,1.0,1.0,1.0,1.0,1.0,16.0,1.0,1.0,16.0,2.0,1.0,3.0,2.0,72466.43897578958,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,50.0,60.0,50.0,60.0,70.0,50.0,60.0,50.0,60.0,2015,10,2,40,0,0.0,42.0,0.0,0.0,0.0,0.0,0
3369,1,17,48,80,2,1.0,1.0,1.0,4.0,4.0,0.0,1.0,88.9,0,0,1,0,0,0,0,0,0,160,170,3.0,5.0,5.0,1,3.0,2.0,3.0,3.0,4.0,4.0,1.0,1.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,1.0,5.0,5.0,1.0,4.0,4.0,1.0,1.0,2.0,3.0,4.0,5.0,1.0,6.0,3.0,4,-1.0,15.328795811518324,-1.0,-1.0,1.0,1.0,2.0,2.0,100000.0,4.0,3.0,1.0,1.0,0,1,0,0,0,0,0,0,0,1.0,1.0,2.0,3,5.0,1.0,2.0,100000.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,4.0,2.0,250000.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,-1.0,2.0,-1.0,-1.0,3.0,3.0,70.0,70.0,50.0,60.0,50.0,50.0,50.0,50.0,40.0,2015,11,0,36,0,0.0,34.0,63.0,64.0,25.0,25.0,0
3370,2,17,50,83,1,1.0,1.0,1.0,4.0,4.0,0.0,4.0,270.0,1,0,0,0,0,0,0,0,0,170,100,4.0,4.0,4.0,2,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,3.0,3.0,-1.0,-1.0,1.0,4.0,5.0,-1.0,-1.0,-1.0,5,-1.0,15.328795811518324,-1.0,-1.0,1.0,1.0,2.0,2.0,0.0,2.0,3.0,1.0,2.0,0,1,0,0,0,0,0,0,0,3.0,1.0,0.0,3,1.0,1.0,1.0,0.0,4.0,-1.0,-1.0,1.0,1.0,5.0,1.0,1.0,15.0,-1.0,-1.0,-1.0,-1.0,24000.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,73.08366197183099,69.75607824871915,66.57144233548512,69.30834283542379,66.36057186573586,69.2766037381422,68.70671210830257,69.60936145622652,70.04335889425353,2015,17,0,75,0,0.0,71.0,0.0,0.0,21.0,21.0,0
3371,1,21,63,99,2,1.0,1.0,1.0,3.0,3.0,0.0,1.0,100.0,0,0,0,0,0,0,0,0,1,168,132,4.0,5.0,3.0,1,1.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,2.0,2.0,5.0,4.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,-1.0,4.0,4,-1.0,15.328795811518324,-1.0,-1.0,1.0,1.0,2.0,2.0,120000.0,4.0,2.0,1.0,2.0,0,1,0,0,0,0,0,0,0,2.0,0.0,2.0,3,4.0,1.0,1.0,120000.0,1.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,-1.0,200000.0,2.0,2.0,2.0,2.0,3.0,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,3.0,50.0,50.0,0.0,50.0,50.0,80.0,60.0,80.0,80.0,2015,9,6,42,0,0.0,40.0,67.0,64.0,24.0,24.0,0
3372,1,26,76,116,2,1.0,1.0,1.0,3.0,2.0,40000.0,1.0,120.0,0,1,0,0,0,0,0,0,0,150,120,4.0,4.0,4.0,1,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,3.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,4.0,2.0,1,2.0,15.328795811518324,2.0,4.0,1.0,1.0,2.0,2.0,40000.0,2.0,3.0,1.0,2.0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,7,-1.0,-1.0,-1.0,30662.25072738773,-1.0,-1.0,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,80000.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,2015,11,3,48,0,0.0,0.0,70.0,68.0,0.0,0.0,0
3373,1,26,75,115,1,1.0,1.0,1.0,6.0,4.0,20000.0,1.0,53.8,0,1,0,0,0,0,0,0,0,165,90,5.0,5.0,5.0,5,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,1.0,5.0,1.0,-1.0,-1.0,1.0,4.0,5.0,1.0,5.0,1.0,5,-1.0,15.328795811518324,-1.0,-1.0,1.0,2.0,1.0,2.0,60000.0,2.0,3.0,1.0,2.0,0,1,0,0,0,0,0,0,0,0.0,1.0,1.0,3,4.0,1.0,5.0,40000.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,10000.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,60.0,100.0,60.0,69.30834283542379,60.0,60.0,60.0,60.0,60.0,2015,9,1,58,1,17.0,53.0,0.0,0.0,28.0,28.0,1
3374,1,16,46,78,2,1.0,1.0,3.0,11.0,1.0,4000.0,2.0,120.0,0,0,0,0,1,0,0,0,0,163,85,4.0,4.0,4.0,1,1.0,1.0,2.0,1.0,3.0,5.0,1.0,4.0,4.0,4.0,1.0,5.0,4.0,4.0,1.0,4.0,5.0,5.0,1.0,3.0,3.0,5.0,4.0,2.0,2.0,3.0,5.0,3.0,7.0,4.0,6,-1.0,15.328795811518324,-1.0,-1.0,1.0,2.0,2.0,2.0,70000.0,4.0,3.0,1.0,2.0,0,1,0,0,0,0,0,0,0,0.0,0.0,-1.0,1,-1.0,-1.0,-1.0,30662.25072738773,-1.0,-1.0,-1.0,6.0,1.0,2.0,4.0,1.0,2.0,3.0,2.0,4.0,3.0,200000.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,70.0,65.0,79.0,89.0,75.0,75.0,60.0,90.0,80.0,2015,14,5,21,1,19.0,0.0,45.0,45.0,0.0,0.0,0
3375,1,4,7,16,2,6.0,-1.0,1.0,10.0,4.0,30000.0,1.0,76.0,0,1,0,0,0,0,0,0,0,155,140,3.0,3.0,4.0,4,1.0,1.0,3.0,4.0,5.0,5.0,5.0,1.0,3.0,4.0,1.0,5.0,4.0,4.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,7.0,7.0,1.0,1.0,3.0,1.0,5.0,3.0,1,3.0,11.0,1.0,3.0,1.0,1.0,2.0,2.0,80000.0,6.0,-1.0,3.0,2.0,0,1,0,0,0,0,0,0,0,2.0,0.0,2.0,3,12.0,1.0,5.0,30000.0,1.0,3.0,1.0,11.0,4.0,1.0,3.0,1.0,12.0,3.0,3.0,3.0,3.0,75000.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,-1.0,-1.0,1.0,3.0,60.0,60.0,50.0,70.0,70.0,70.0,80.0,80.0,70.0,2015,11,6,33,1,23.0,34.0,60.0,57.0,23.0,23.0,0
3376,1,29,82,125,2,1.0,1.0,1.0,4.0,4.0,18000.0,1.0,90.0,0,1,1,0,0,0,0,0,0,155,110,5.0,4.0,4.0,2,2.0,2.0,2.0,1.0,5.0,4.0,1.0,1.0,5.0,3.0,4.0,5.0,4.0,3.0,2.0,5.0,5.0,5.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,4.0,3.0,3.0,5.0,1.0,1,1.0,4.0,1.0,4.0,1.0,1.0,2.0,2.0,36000.0,3.0,2.0,1.0,2.0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,3,4.0,1.0,2.0,18000.0,1.0,2.0,1.0,3.0,1.0,8.0,3.0,1.0,15.0,3.0,2.0,3.0,3.0,150000.0,5.0,2.0,1.0,1.0,5.0,3.0,1.0,5.0,3.0,3.0,-1.0,-1.0,1.0,4.0,80.0,80.0,60.0,90.0,90.0,90.0,60.0,90.0,90.0,2015,10,3,32,1,18.0,35.0,52.0,52.0,21.0,21.0,0
3377,2,23,69,109,1,1.0,1.0,1.0,4.0,2.0,25000.0,1.0,120.0,0,0,0,0,0,0,0,0,1,153,120,3.0,5.0,4.0,1,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,5.0,3.0,1.0,5.0,2.0,2.0,1.0,4.0,5.0,5.0,1.0,2.0,2.0,4.0,5.0,6.0,2.0,2.0,1.0,1.0,5.0,1.0,1,2.0,6.0,1.0,4.0,1.0,1.0,2.0,2.0,50000.0,2.0,2.0,1.0,1.0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,3,1.0,1.0,1.0,20000.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,100000.0,3.0,3.0,3.0,3.0,3.0,-1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,5.0,100.0,80.0,60.0,80.0,50.0,100.0,100.0,60.0,60.0,2015,14,2,50,1,17.0,46.0,77.0,67.0,25.0,25.0,0
